|0|;|Mon May 04 23:43:21 +0000 2015|;|26|;|RT AT_USER A MENTIRA DO PTAT_USER NO PARANÁ PROFESSORES DE TIRO AO ALVO TAMBÉM PARTICIPARAM DAS MANIFESTAÇÕES URL|;|na|;|na|
|3|;|Mon May 04 23:26:13 +0000 2015|;|0|;|I liked a AT_USER video URL Salvem a professorinha - Sobre as Manifestações dos professores|;|na|;|na|
|0|;|Mon May 04 22:45:38 +0000 2015|;|0|;|Há MANIFESTAÇÕES e manifestações Os black blocks e afins são criminosos covardes e assassinos URL|;|na|;|na|
|4|;|Mon May 04 22:26:07 +0000 2015|;|38|;|RT AT_USER Simples Observe que não há manifestações de professores em Minas É que aqui o governo infelizmente é do PT URL|;|na|;|na|
|3|;|Mon May 04 21:49:59 +0000 2015|;|1|;|RT AT_USER Será que o Cardozo e a Dilma vão mandar a PF investigar quem são os líderes das manifestações de professores no Paraná|;|na|;|na|
|0|;|Mon May 04 21:14:59 +0000 2015|;|26|;|A MENTIRA DO PTAT_USER NO PARANÁ PROFESSORES DE TIRO AO ALVO TAMBÉM PARTICIPARAM DAS MANIFESTAÇÕES URL|;|na|;|na|
|0|;|Mon May 04 20:36:28 +0000 2015|;|0|;|** PROTESTO DOS PROFESSORES  Em solidariedade aos professores agredidos violentamente nas manifestações URL|;|na|;|na|
|3|;|Mon May 04 20:20:02 +0000 2015|;|2|;|RT AT_USER Vídeo de hoje Salvem a professorinha - Sobre as manifestações dos professores URL|;|na|;|na|
|2|;|Mon May 04 20:19:52 +0000 2015|;|0|;|Professores indo trabalha por conta de manifestaçõestodos de preto #EmLutaPorUmaSociedadeMelhor #SemViolênciaTudoEmelhor|;|na|;|na|
|3|;|Mon May 04 19:41:56 +0000 2015|;|0|;|Je suis professeurs Salvem a professorinha - Sobre as Manifestações dos professores URL via AT_USER|;|na|;|na|
|0|;|Mon May 04 18:53:42 +0000 2015|;|0|;|Agora é a vez de Goiás Hoje foram manifestações de apoio vindas de todo o País Beto Richa vc não colocou só o URL|;|na|;|na|
|3|;|Mon May 04 18:48:19 +0000 2015|;|0|;|Salvem a professorinha - Sobre as Manifestações dos professores URL via AT_USER|;|na|;|na|
|3|;|Mon May 04 17:57:32 +0000 2015|;|0|;|#Vídeo LINDO que a Patricia fez Tô emocionado Sobre as Manifestações dos professores URL via AT_USER #Brasil #Br|;|na|;|na|
|3|;|Mon May 04 17:16:47 +0000 2015|;|1|;|Será que o Cardozo e a Dilma vão mandar a PF investigar quem são os líderes das manifestações de professores no Paraná|;|na|;|na|
|3|;|Mon May 04 17:06:58 +0000 2015|;|0|;|PSDB em peso dizendo que as manifestações dos professores foi uma manifestação política Enfim até vocês URL|;|na|;|na|
|3|;|Mon May 04 16:59:12 +0000 2015|;|0|;|Adicionei um vídeo a uma playlist AT_USER URL a professorinha - Sobre as Manifestações dos professores|;|na|;|na|
|3|;|Mon May 04 16:49:59 +0000 2015|;|2|;|Vídeo de hoje Salvem a professorinha - Sobre as manifestações dos professores URL|;|na|;|na|
|2|;|Mon May 04 16:07:55 +0000 2015|;|5|;|RT AT_USER Manifestações de apoio aos professores do Paraná não param o problema é ficar só nisso URL|;|na|;|na|
|2|;|Mon May 04 15:52:33 +0000 2015|;|5|;|Manifestações de apoio aos professores do Paraná não param o problema é ficar só nisso URL|;|na|;|na|
|0|;|Mon May 04 15:33:06 +0000 2015|;|0|;|Devemos apoiar os professores E o que faziam nas manifestações jovens mascarados com suas mochilas com URL|;|na|;|na|
|0|;|Mon May 04 15:02:37 +0000 2015|;|8|;|ENQUANTO ISSO NO PARANÁ PROFESSORES DE TIRO AO ALVO TAMBÉM PARTICIPARAM DAS MANIFESTAÇÕES URL|;|na|;|na|
|0|;|Mon May 04 14:29:24 +0000 2015|;|0|;|AT_USER Quanto a prsvidência onde foi ad manifestações Quando senadora Fátima falou Ganhou mandato luta do SINTE E professores|;|na|;|na|
|0|;|Mon May 04 14:20:04 +0000 2015|;|0|;|AT_USER AT_USER AT_USER os professores foram usados como escudo p ação dos black blocs Clássico abafar manifestações assim|;|na|;|na|
|3|;|Mon May 04 13:55:03 +0000 2015|;|1|;|RT AT_USER SÉRIE coisas que aprendi com as manifestações dos professores 1) - Existem dois tipos de bala de borracha bolinha e peix…|;|na|;|na|
|3|;|Mon May 04 13:52:59 +0000 2015|;|1|;|SÉRIE coisas que aprendi com as manifestações dos professores 1) - Existem dois tipos de bala de borracha bolinha e peixinho|;|na|;|na|
|2|;|Mon May 04 13:44:49 +0000 2015|;|0|;|Na Itália eles também querem humanizar a PM com manifestações pacíficas ao estilo dos professores do Paraná URL|;|na|;|na|
|2|;|Mon May 04 13:37:40 +0000 2015|;|0|;|AT_USER é apenas uma ironiasabemos que não são professores e sim bandidos infiltrados do PT para desviar o foco das manifestações #ForaPT|;|na|;|na|
|2|;|Mon May 04 13:17:33 +0000 2015|;|0|;|As fotos que a mídia petista não revelou este é um dos professores que compareceu as manifestações no Paraná URL|;|na|;|na|
|0|;|Mon May 04 04:20:21 +0000 2015|;|7|;|RT AT_USER Você acha correto a PM usar cães sem focinheiras em manifestações públicas URL URL|;|na|;|na|
|2|;|Mon May 04 02:30:34 +0000 2015|;|18|;|RT AT_USER O PT está usando a mesma tática d medo feito contra as manifestações da copa das confederações BLACK BLOCKS Usando profe…|;|na|;|na|
|3|;|Mon May 04 01:20:57 +0000 2015|;|0|;|Oportuno o pôster do filme do AT_USER Lançamento em Curitiba ou nas manifestações dos professores de SP msm URL|;|na|;|na|
|2|;|Mon May 04 00:37:46 +0000 2015|;|18|;|O PT está usando a mesma tática d medo feito contra as manifestações da copa das confederações BLACK BLOCKS Usando professores como escudo|;|na|;|na|
|3|;|Sun May 03 23:32:11 +0000 2015|;|0|;|E amanhã tem vídeo especial do Salvem a Professorinha sobre as manifestações dos professores Muita… URL|;|na|;|na|
|3|;|Sun May 03 22:32:22 +0000 2015|;|0|;|Enquanto isso nas manifestações dos professores hahahah URL|;|na|;|na|
|3|;|Sun May 03 21:32:18 +0000 2015|;|0|;|Manifestações de professores URL via AT_USER|;|na|;|na|
|3|;|Sun May 03 21:29:47 +0000 2015|;|0|;|Renato Janine Ribeiroministro da Educaçãofala sobre manifestações de professores em Curitiba [publicado 300415] URL|;|na|;|na|
|0|;|Sun May 03 17:35:50 +0000 2015|;|0|;|Não há professores nas manifestações no PR apenas Black Block|;|na|;|na|
|4|;|Sun May 03 15:17:40 +0000 2015|;|0|;|Manifestações nos estádios contra o massacre de professores realizado pelo governo RichaPSDB URL|;|na|;|na|
|0|;|Sun May 03 14:54:30 +0000 2015|;|7|;|Você acha correto a PM usar cães sem focinheiras em manifestações públicas URL URL|;|na|;|na|
|4|;|Sun May 03 13:55:24 +0000 2015|;|0|;|Preços altos que pagamos por um governo corrupto 03052015 (AB) Sobre as manifestações dos professores no URL|;|na|;|na|
|3|;|Sun May 03 13:52:44 +0000 2015|;|0|;|Manifestações de professores URL|;|na|;|na|
|0|;|Sun May 03 13:52:06 +0000 2015|;|0|;|+mas é ser ingênuo d+ achar que só existiam professores nas manifestações E que não tinha cunho político por detrás de tudo|;|na|;|na|
|3|;|Sun May 03 12:29:25 +0000 2015|;|6|;|RT AT_USER MANIFESTAÇÕES DOS PROFESSORES NO PARANÁ TEM NOME Veja URL|;|na|;|na|
|2|;|Sun May 03 11:30:13 +0000 2015|;|0|;|SAIBA QUEM DO PT ESTÁ POR TRÁS DOS PROFESSORES DO PARANÁ Postado por Polibio Braga Nas manifestações desta URL|;|na|;|na|
|3|;|Sun May 03 10:53:33 +0000 2015|;|0|;|AT_USER fantástico esse filtro (ou luz sei lá) no teu vídeo das manifestações dos professores Deu um ar meio vintage bem legal|;|na|;|na|
|2|;|Sun May 03 02:29:55 +0000 2015|;|0|;|Imprensa está tratando as manifestações no Paraná como confronto entre policiais e professores… URL|;|na|;|na|
|0|;|Sat May 02 23:29:18 +0000 2015|;|1|;|RT AT_USER No dia 0505 a partir das 0900 horas organizem em suas cidades manifestações em apoio aos professores Vamos nos manif…|;|na|;|na|
|3|;|Sat May 02 23:22:40 +0000 2015|;|4|;|RT AT_USER A infiltração clara de comunistas na manifestações dos professores mostram o quanto são oportunistas e aproveitares https…|;|na|;|na|
|0|;|Sat May 02 22:59:54 +0000 2015|;|1|;|No dia 0505 a partir das 0900 horas organizem em suas cidades manifestações em apoio aos professores Vamos nos manifestar juntos|;|na|;|na|
|0|;|Sat May 02 22:15:05 +0000 2015|;|0|;|Você acha correto a PM usar cães sem focinheiras em manifestações públicas URL|;|na|;|na|
|3|;|Sat May 02 21:23:28 +0000 2015|;|0|;|AT_USER se puder gostaria de ouvir a sua opinião sobre os protestos e manifestações dos professores em todo Paraná Muitos abraços|;|na|;|na|
|2|;|Sat May 02 21:22:47 +0000 2015|;|0|;|É uma vergonha ver como os professores estão sendo tratados como criminosos em manifestações no Paraná|;|na|;|na|
|2|;|Sat May 02 19:59:38 +0000 2015|;|2|;|RT AT_USER Os professores estão em greve e fazendo manifestações no RS e em SC Só no PR teve Black Blocks Olhaí o porquê URL|;|na|;|na|
