|Sat Jan 10 15:49:18 +0000 2015|;|0|;|laerte limpa muito a discussão sobre o charlie hebdo entrevista sensacional URL|
|Sat Jan 10 15:49:14 +0000 2015|;|1|;|rt AT_USER “AT_USER islam e charlie hebdo guerra ideologica o di religione URL AT_USER AT_USER|
|Sat Jan 10 15:49:12 +0000 2015|;|0|;|yo no soy charlie hebdo URL imagine se a revista sobreviveria no brasil aqui o politicamente dorreto beira o fascismo|
|Sat Jan 10 15:49:09 +0000 2015|;|0|;|AT_USER AT_USER todos somos charlie hebdo|
|Sat Jan 10 15:49:05 +0000 2015|;|0|;|a esquerda afega - manifestação no afeganistão chama de heróis responsáveis por charlie hebdo URL|
|Sat Jan 10 15:48:24 +0000 2015|;|0|;|sobre os atentados em paris causados pelo charlie hebdo agora que as coisas parecem ter acalmado quis dar minha opinião no assunto|
|Sat Jan 10 15:48:23 +0000 2015|;|0|;|hamas condena ataque contra a charlie hebdo URL|
|Sat Jan 10 15:48:23 +0000 2015|;|0|;|hamas condena ataque contra a charlie hebdo movimento islamita palestino afirmou que a diferença de opiniões  URL|
|Sat Jan 10 15:48:23 +0000 2015|;|0|;|por que não sou charlie hebdo - je ne suis pas charlie é muito comum que se veja no brasil “humoristas” como URL|
|Sat Jan 10 15:48:21 +0000 2015|;|7|;|rt AT_USER paulo mariotti comenta em seu paris todo dia a comoção por conta do ataque ao charlie hebdo URL htt…|
|Sat Jan 10 15:48:08 +0000 2015|;|0|;|ataque em paris hamas condena atentado contra o charlie hebdo|
|Sat Jan 10 15:48:02 +0000 2015|;|0|;|hamas condena atentado contra charlie hebdo texto foi divulgado pela impr URL|
|Sat Jan 10 15:48:01 +0000 2015|;|0|;|gostei de um vídeo AT_USER URL op charlie hebdo|
|Sat Jan 10 15:47:34 +0000 2015|;|2|;|terror persiste a pesar de muerte de atacantes de charlie hebdo URL|
|Sat Jan 10 15:47:22 +0000 2015|;|0|;|com que propósito criticar religiões convenhamos URL|
|Sat Jan 10 15:47:20 +0000 2015|;|0|;|laerte no brasil não teríamos coragem para fazer uma charlie hebdo nem mesmo family guy south park the simpsons (segue)|
|Sat Jan 10 15:47:17 +0000 2015|;|0|;|sugestão de próxima capa pro charlie hebdo maomé pós-bukkake ao lado de dois sacos pretos com a chamada chupa maomé|
|Sat Jan 10 15:46:44 +0000 2015|;|0|;|todos somos charlie hebdo URL|
|Sat Jan 10 15:46:42 +0000 2015|;|0|;|não aprenderam ainda tão extremistas quanto seus algozes ainda querem colocar em risco a vida de mais gente URL|
|Sat Jan 10 15:46:03 +0000 2015|;|0|;|la jornada argelia agrega contexto al ataque contra charlie hebdo URL vía AT_USER|
|Sat Jan 10 15:45:31 +0000 2015|;|0|;|AT_USER a revista charlie hebdo não critica ela insulta religiões|
|Sat Jan 10 15:45:28 +0000 2015|;|0|;|AT_USER charlie hebdo últimas palabras de terroristas antes de ser abatidos URL URL|
|Sat Jan 10 15:45:11 +0000 2015|;|0|;|AT_USER ñ consigo condenar rafinha gentili charlie hebdo e afins são piadotas meu pai|
|Sat Jan 10 15:45:07 +0000 2015|;|0|;|de volta à charlie hebdo ontém vi ziraldo chamando os cartunistas mortos de “heróis” o diário do centro do URL|
|Sat Jan 10 15:45:05 +0000 2015|;|0|;|charlie hebdo um ataque tinha como alvo a liberdade de expressão barbárie 12 mortos entre eles dois policiais e … URL|
|Sat Jan 10 15:44:25 +0000 2015|;|0|;|a charlie hebdo é uma revista importante na frança fundada em 1970 e identificada com a esquerda pós-68 não URL|
|Sat Jan 10 15:44:18 +0000 2015|;|3|;|charlie hebdo despediu cartonista por anti-semitismo em 2008 tanta coisa e afinal nem o charlie é charlie|
|Sat Jan 10 15:44:14 +0000 2015|;|0|;|al qaeda no iêmen é responsável por ataque ao charlie hebdo diz membro URL|
|Sat Jan 10 15:44:03 +0000 2015|;|0|;|cuba pareja de editor muerto ataque a charlie hebdo “pudo haberse evitado” URL|
|Sat Jan 10 15:44:02 +0000 2015|;|0|;|pareja de editor muerto ataque a charlie hebdo “pudo haberse evitado” URL al cuba|
|Sat Jan 10 15:43:53 +0000 2015|;|1|;|rt AT_USER e se a capa da próxima charlie hebdo tiver uma imagem dealguém a cagar numa tricolor enquanto canta uma versão bastardiza…|
|Sat Jan 10 15:43:27 +0000 2015|;|102|;|rt AT_USER só não a vê quem não quer a mesma sociedade que protege e afaga os blasfemadores do charlie hebdo protege e afaga aquele…|
|Sat Jan 10 15:43:22 +0000 2015|;|1|;|rt AT_USER operacaobetalab terrorista ia em bar perto do charlie hebdo diz acreana que vive em paris zinha ruela vive  URL|
|Sat Jan 10 15:43:21 +0000 2015|;|1|;|rt AT_USER não sou charlie hebdo URL|
|Sat Jan 10 15:43:03 +0000 2015|;|0|;|charlie hebdo esteve na sexta-feira 9 como assunto do momento no brasil durante 5 horas URL trndnl|
|Sat Jan 10 15:42:47 +0000 2015|;|0|;|achei que fosse ver várias besteiras sobre o ataque ao charlie hebdo mas finalmente o pessoal entendeu o que aconteceu e eu estou in love|
|Sat Jan 10 15:42:46 +0000 2015|;|3|;|rt AT_USER tem coisas que não encaixam no atentado contra a revista charlie hebdo URL AT_USER AT_USER|
|Sat Jan 10 15:42:39 +0000 2015|;|0|;|¿el humor ofensivo de charlie hebdo es necesario – URL - URL blogs URL|
|Sat Jan 10 15:42:27 +0000 2015|;|1|;|rt AT_USER “je suis charlie hebdo” URL vía AT_USER|
|Sat Jan 10 15:42:15 +0000 2015|;|1|;|rt AT_USER charlie hebdo humoristas respondem à mensagem polémica de gustavo santos URL|
|Sat Jan 10 15:41:35 +0000 2015|;|0|;|AT_USER começou a rolar umas hipocrisia e boato em forma de textão de facebook sobre o charlie hebdo|
|Sat Jan 10 15:41:27 +0000 2015|;|1|;|rt AT_USER liberdade de expressão também é poder criticar o charlie hebdo e dizer que eles só satirizam o que lhes convém|
|Sat Jan 10 15:40:48 +0000 2015|;|4|;|rt AT_USER el humor ofensivo de charlie hebdo es necesario – URL - URL blogs URL|
|Sat Jan 10 15:40:30 +0000 2015|;|0|;|o hamas também tem sentido de estado rt AT_USER hamas condemns murderous charlie hebdo attack in paris URL|
|Sat Jan 10 15:40:28 +0000 2015|;|0|;|pareja de editor muerto ataque a charlie hebdo “pudo haberse evitado” URL|
|Sat Jan 10 15:40:24 +0000 2015|;|0|;|vomitamos sobre nossos amigos diz cartunista do charlie na quarta-feira ele estava viajando entre lorient URL|
|Sat Jan 10 15:40:21 +0000 2015|;|0|;|operacaobetalab vomitamos sobre nossos amigos diz cartunista do charlie na quarta-feira ele est URL sdv rt|
|Sat Jan 10 15:40:20 +0000 2015|;|2|;|recrean escena del atentado contra charlie hebdo (video) - URL|
|Sat Jan 10 15:40:19 +0000 2015|;|0|;|vomitamos sobre nossos amigos diz cartunista do charlie URL|
|Sat Jan 10 15:40:18 +0000 2015|;|0|;|vomitamos sobre nossos amigos diz cartunista do charlie URL AT_USER exame notícias|
|Sat Jan 10 15:40:16 +0000 2015|;|5|;|uma das melhores análises que li sobre o massacre do charlie habdo laerte diz de forma organizada boa parte das URL|
